sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
123178083,1575805,2010001371027,"010010204002",17,1,1,2,2,450087280,
123178105,1572721,2010001371027,"010010201001",17,1,1,2,2,450087280,
123179329,1589486,2010001374096,"010010209003",2,2,1,2,2,,
123179333,1581361,2010001374096,"010010206001",24,1,1,3,8,,500110186
123179335,1581361,2010001374096,"010010206001",2,2,1,2,2,,
123179348,1583590,2010001374096,"010010207002",24,1,1,3,8,,500143443
123179349,1583590,2010001374096,"010010207002",32,1,1,1,0,,500137450
123179350,1583590,2010001374096,"010010207002",2,2,1,2,2,,
123179353,1588601,2010001374096,"010010209001",2,2,1,2,2,,
123179364,1589861,2010001374096,"010010209003",32,1,1,1,0,,500144894
123179365,1589861,2010001374096,"010010209003",2,2,1,2,2,,
123179866,1584049,2010001375632,"010010208012",62,2,1,1,0,,
123179877,1581012,2010001375632,"010010205003",37,1,1,2,2,,500145031
123179878,1581012,2010001375632,"010010205003",62,2,1,1,0,,
123179882,1578537,2010001375632,"010010205002",62,2,1,1,0,,
123179883,1582923,2010001375632,"010010207001",37,1,1,2,2,,500139440
123179884,1582923,2010001375632,"010010207001",62,2,1,1,0,,
123179887,1587818,2010001375632,"010010208024",37,1,1,2,2,,500144990
123180113,1589364,2010001376301,"010010209002",37,2,1,2,1,,500132789
123180114,1589364,2010001376301,"010010209002",8,2,1,3,2,450055504,
123180130,1586408,2010001376301,"010010208022",8,2,1,3,2,450055504,
123180152,1579324,2010001376301,"010010205002",18,2,1,4,2,450063762,
123180153,1579324,2010001376301,"010010205002",37,2,1,2,1,,500129496
123180163,1587986,2010001376301,"010010208024",38,1,1,1,0,,500130140
123180165,1587986,2010001376301,"010010208024",37,2,1,2,1,,500109688
123180179,1573378,2010001376301,"010010202001",38,1,1,1,0,,500136330
123180180,1573378,2010001376301,"010010202001",18,2,1,4,2,450063762,
123180181,1573378,2010001376301,"010010202001",37,2,1,2,1,,500142367
123180992,1591023,2010001377434,"010010210002",22,2,1,3,2,,500147108
123180993,1591023,2010001377434,"010010210002",50,1,1,1,0,,500136647
123180996,1577477,2010001377434,"010010205001",50,1,1,1,0,,500144040
123181003,1588194,2010001377434,"010010208024",50,2,1,2,1,,500142342
123181004,1588194,2010001377434,"010010208024",22,2,1,3,2,,500109799
123181029,1588047,2010001377434,"010010208024",50,1,1,1,0,,500140338
123181033,1575291,2010001377434,"010010203002",50,2,1,2,1,,500145048
123181036,1590969,2010001377434,"010010210002",50,2,1,2,1,,500135811
123181037,1590969,2010001377434,"010010210002",22,2,1,3,2,,500145355
123181038,1590969,2010001377434,"010010210002",50,1,1,1,0,,500143150
123181039,1586626,2010001377434,"010010208022",50,2,1,2,1,,500139440
123181041,1586626,2010001377434,"010010208022",50,1,1,1,0,,500111270
123181390,1572714,2010001378069,"010010201001",73,2,1,2,1,,
123183717,1588090,2010001381352,"010010208024",53,1,1,2,1,,500145485
123183718,1588090,2010001381352,"010010208024",58,2,1,1,0,,
123183725,1576017,2010001381352,"010010204002",53,1,1,2,1,,500142451
123183726,1576017,2010001381352,"010010204002",58,2,1,1,0,,
123183727,1576778,2010001381352,"010010204003",53,1,1,2,1,,500143453
123183731,1588828,2010001381352,"010010209001",53,1,1,2,1,,500144808
123183732,1588828,2010001381352,"010010209001",58,2,1,1,0,,
123183733,1574173,2010001381352,"010010203001",53,1,1,2,1,,500135981
123183735,1585211,2010001381352,"010010208021",53,1,1,2,1,,500137333
123191314,1584372,2010001393505,"010010208012",47,1,1,1,0,,500137333
123191316,1584427,2010001393505,"010010208012",47,1,1,1,0,,500135521
123191317,1584427,2010001393505,"010010208012",37,2,1,2,1,,500135914
123191331,1584425,2010001393505,"010010208012",37,2,1,2,1,,500131443
123193972,1586558,2010001398274,"010010208022",67,2,1,1,0,,
123193976,1592615,2010001398274,"010010211003",67,2,1,1,0,,
123193979,1579576,2010001398274,"010010205002",67,2,1,1,0,,
123193984,1580418,2010001398274,"010010205002",67,2,1,1,0,,
123194290,1591062,2010001399552,"010010210002",66,1,1,1,0,,
123194291,1591062,2010001399552,"010010210002",63,2,1,2,1,,
123194292,1589858,2010001399552,"010010209003",66,1,1,1,0,,
123194293,1589858,2010001399552,"010010209003",63,2,1,2,1,,
123194294,1584471,2010001399552,"010010208012",66,1,1,1,0,,
123194300,1589923,2010001399552,"010010209003",66,1,1,1,0,,
123194301,1589923,2010001399552,"010010209003",63,2,1,2,1,,
123194306,1586439,2010001399552,"010010208022",66,1,1,1,0,,
123194307,1586439,2010001399552,"010010208022",63,2,1,2,1,,
123194312,1578445,2010001399552,"010010205002",66,1,1,1,0,,
123196014,1591837,2010001401921,"010010211001",27,1,2,4,2,,
123196033,1585645,2010001401921,"010010208021",59,2,2,2,1,,
123196035,1585645,2010001401921,"010010208021",20,2,2,5,2,,500133116
123196036,1585645,2010001401921,"010010208021",65,1,2,1,0,,
123196057,1582423,2010001401921,"010010206002",59,2,2,2,1,,
123196060,1582423,2010001401921,"010010206002",65,1,2,1,0,,
123196061,1582423,2010001401921,"010010206002",33,2,2,3,2,,500137998
123196062,1582423,2010001401921,"010010206002",27,1,2,4,2,,
123196075,1588823,2010001401921,"010010209001",59,2,2,2,1,,
123196076,1588823,2010001401921,"010010209001",0,1,2,6,5,,
123196078,1588823,2010001401921,"010010209001",65,1,2,1,0,,
123196080,1588823,2010001401921,"010010209001",27,1,2,4,2,,
123196093,1592763,2010001401921,"010010211003",59,2,2,2,1,,
123196094,1592763,2010001401921,"010010211003",0,1,2,6,5,,
123196095,1592763,2010001401921,"010010211003",20,2,2,5,2,,500147902
123196101,1584869,2010001401921,"010010208021",20,2,2,5,2,,500141776
123196102,1584869,2010001401921,"010010208021",65,1,2,1,0,,
123196103,1584869,2010001401921,"010010208021",33,2,2,3,2,,500143765
123196104,1584869,2010001401921,"010010208021",27,1,2,4,2,,
123196162,1584312,2010001401921,"010010208012",65,1,2,1,0,,
123196165,1592353,2010001401921,"010010211002",59,2,2,2,1,,
123196169,1592353,2010001401921,"010010211002",33,2,2,3,2,,500147621
123196170,1592353,2010001401921,"010010211002",27,1,2,4,2,,
123196195,1572773,2010001401921,"010010201001",59,2,2,2,1,,
123196197,1572773,2010001401921,"010010201001",20,2,2,5,2,,500141478
123196198,1572773,2010001401921,"010010201001",65,1,2,1,0,,
123196199,1572773,2010001401921,"010010201001",33,2,2,3,2,,500136288
123196597,1576457,2010001402793,"010010204002",37,1,1,1,0,,500143765
123196605,1578662,2010001402793,"010010205002",37,1,1,1,0,,500146073
123196606,1578662,2010001402793,"010010205002",20,1,1,4,2,,500109799
123196613,1573453,2010001402793,"010010202001",37,1,1,1,0,,500110523
123196614,1573453,2010001402793,"010010202001",20,1,1,4,2,,500143306
123196616,1573453,2010001402793,"010010202001",40,2,1,2,1,,
123198757,1587794,2010001407538,"010010208024",56,2,1,1,0,,500110514
123198758,1587794,2010001407538,"010010208024",55,1,1,2,1,,500144120
123198763,1584965,2010001407538,"010010208021",56,2,1,1,0,,500139392
123198764,1584965,2010001407538,"010010208021",55,1,1,2,1,,500143028
123198791,1580213,2010001407538,"010010205002",56,2,1,1,0,,500143338
123198792,1580213,2010001407538,"010010205002",55,1,1,2,1,,500135521
123198793,1581188,2010001407538,"010010206001",56,2,1,1,0,,500129287
123199885,1576945,2010001408993,"010010204004",83,2,1,1,0,,
123199886,1576845,2010001408993,"010010204003",83,2,1,1,0,,
123199904,1580961,2010001408993,"010010205003",83,2,1,1,0,,
123199908,1592752,2010001408993,"010010211003",83,2,1,1,0,,
123203739,1592259,2010001413649,"010010211001",45,1,2,2,1,,
123203740,1592259,2010001413649,"010010211001",4,1,2,5,2,450076845,
123203744,1579259,2010001413649,"010010205002",45,1,2,2,1,,
123203747,1590656,2010001413649,"010010210001",13,2,2,4,2,450077319,
123203749,1590656,2010001413649,"010010210001",45,1,2,2,1,,
123203756,1573373,2010001413649,"010010202001",39,2,2,1,0,,500139884
123203758,1573373,2010001413649,"010010202001",16,2,2,3,2,450087280,
123203760,1573373,2010001413649,"010010202001",4,1,2,5,2,450087283,
123203788,1579344,2010001413649,"010010205002",16,2,2,3,2,450087280,
123207789,1582963,2011000006042,"010010207001",60,2,1,2,1,,
123207801,1577406,2011000006042,"010010205001",60,2,1,2,1,,
123207802,1577406,2011000006042,"010010205001",60,1,1,1,0,,500140627
123207827,1588840,2011000006042,"010010209001",60,2,1,2,1,,
123207828,1588840,2011000006042,"010010209001",60,1,1,1,0,,500145949
123207839,1582137,2011000006042,"010010206002",60,2,1,2,1,,
123207853,1589518,2011000006042,"010010209003",60,2,1,2,1,,
123207854,1589518,2011000006042,"010010209003",60,1,1,1,0,,500146715
123207865,1574537,2011000006042,"010010203001",60,2,1,2,1,,
123207866,1574537,2011000006042,"010010203001",60,1,1,1,0,,500144833
123210669,1585258,2011000009328,"010010208021",62,2,1,2,1,,
123210670,1585258,2011000009328,"010010208021",9,1,1,3,5,450087279,
123210676,1574710,2011000009328,"010010203001",64,1,1,1,0,,
123210677,1574710,2011000009328,"010010203001",62,2,1,2,1,,
123210678,1574710,2011000009328,"010010203001",9,1,1,3,5,450087279,
123210683,1584291,2011000009328,"010010208012",7,2,1,4,5,450087279,
123210708,1573100,2011000009328,"010010201002",64,1,1,1,0,,
123210709,1573100,2011000009328,"010010201002",62,2,1,2,1,,
123210710,1573100,2011000009328,"010010201002",9,1,1,3,5,450087279,
123210879,1577002,2011000009564,"010010204004",47,2,1,2,1,,500143420
123210891,1581558,2011000009564,"010010206001",47,2,1,2,1,,500137333
123210910,1577559,2011000009564,"010010205001",55,1,1,1,0,,
123210911,1577559,2011000009564,"010010205001",47,2,1,2,1,,500142948
123210912,1577559,2011000009564,"010010205001",20,2,1,3,2,,
123210913,1577559,2011000009564,"010010205001",1,1,1,4,5,,
123210922,1582594,2011000009564,"010010207001",55,1,1,1,0,,
123210924,1582594,2011000009564,"010010207001",20,2,1,3,2,,
123210925,1582594,2011000009564,"010010207001",1,1,1,4,5,,
123210928,1591975,2011000009564,"010010211001",20,2,1,3,2,,
123210929,1591975,2011000009564,"010010211001",1,1,1,4,5,,
123210939,1588711,2011000009564,"010010209001",47,2,1,2,1,,500141638
123210948,1591726,2011000009564,"010010211001",20,2,1,3,2,,
123210958,1583048,2011000009564,"010010207001",55,1,1,1,0,,
123210966,1585282,2011000009564,"010010208021",55,1,1,1,0,,
123210969,1585282,2011000009564,"010010208021",1,1,1,4,5,,
123210978,1585057,2011000009564,"010010208021",55,1,1,1,0,,
123210979,1585057,2011000009564,"010010208021",47,2,1,2,1,,500144802
123210980,1585057,2011000009564,"010010208021",20,2,1,3,2,,
123210981,1585057,2011000009564,"010010208021",1,1,1,4,5,,
123210990,1583974,2011000009564,"010010208011",55,1,1,1,0,,
123210991,1583974,2011000009564,"010010208011",47,2,1,2,1,,500145916
123211002,1575278,2011000009564,"010010203002",55,1,1,1,0,,
123211003,1575278,2011000009564,"010010203002",47,2,1,2,1,,500144561
123211004,1575278,2011000009564,"010010203002",20,2,1,3,2,,
123211005,1575278,2011000009564,"010010203002",1,1,1,4,5,,
123212969,1591797,2011000012456,"010010211001",66,2,1,2,1,,
123212970,1591797,2011000012456,"010010211001",71,1,1,1,0,,500142585
123212972,1576579,2011000012456,"010010204003",71,1,1,1,0,,500112304
123212981,1576610,2011000012456,"010010204003",66,2,1,2,1,,
123212982,1576610,2011000012456,"010010204003",71,1,1,1,0,,500141982
123212987,1587851,2011000012456,"010010208024",66,2,1,2,1,,
123212993,1588523,2011000012456,"010010209001",66,2,1,2,1,,
123212995,1581314,2011000012456,"010010206001",66,2,1,2,1,,
123212996,1581314,2011000012456,"010010206001",71,1,1,1,0,,500131443
123213003,1576030,2011000012456,"010010204002",66,2,1,2,1,,
123213012,1586833,2011000012456,"010010208022",71,1,1,1,0,,500110154
123213013,1580972,2011000012456,"010010205003",66,2,1,2,1,,
123214755,1581729,2011000014620,"010010206001",67,1,1,1,0,,500144975
123214758,1590460,2011000014620,"010010209004",63,2,1,2,1,,500143765
123214759,1590460,2011000014620,"010010209004",67,1,1,1,0,,500143313
123214764,1574677,2011000014620,"010010203001",63,2,1,2,1,,500134930
123214766,1575182,2011000014620,"010010203002",63,2,1,2,1,,500147101
123214767,1575182,2011000014620,"010010203002",67,1,1,1,0,,500140662
123215691,1574762,2011000015932,"010010203001",57,1,2,2,1,,500141519
123215692,1588848,2011000015932,"010010209001",55,2,2,1,0,,
123215693,1588848,2011000015932,"010010209001",57,1,2,2,1,,500110754
123217549,1573339,2011000019081,"010010201002",43,1,1,2,1,,500144185
123217561,1589138,2011000019081,"010010209002",43,1,1,2,1,,500135811
123217564,1589138,2011000019081,"010010209002",5,1,1,4,2,450086996,
123217575,1589170,2011000019081,"010010209002",13,1,1,3,2,450084529,
123217576,1589170,2011000019081,"010010209002",5,1,1,4,2,450086996,
123217578,1574690,2011000019081,"010010203001",36,2,1,1,0,,500136302
123217580,1574690,2011000019081,"010010203001",5,1,1,4,2,450087283,
123217581,1578499,2011000019081,"010010205002",43,1,1,2,1,,500140978
123217593,1572803,2011000019081,"010010201001",43,1,1,2,1,,500144212
123217595,1572803,2011000019081,"010010201001",13,1,1,3,2,450087282,
123217596,1572803,2011000019081,"010010201001",5,1,1,4,2,450087283,
123217605,1579883,2011000019081,"010010205002",43,1,1,2,1,,500145079
123217606,1579883,2011000019081,"010010205002",36,2,1,1,0,,500137333
123217607,1579883,2011000019081,"010010205002",13,1,1,3,2,450087281,
123217608,1579883,2011000019081,"010010205002",5,1,1,4,2,450087283,
123217610,1585068,2011000019081,"010010208021",36,2,1,1,0,,500145952
123217629,1574971,2011000019081,"010010203001",43,1,1,2,1,,500143214
123217634,1580020,2011000019081,"010010205002",36,2,1,1,0,,500135697
123217636,1580020,2011000019081,"010010205002",5,1,1,4,2,450087283,
123217641,1587214,2011000019081,"010010208023",43,1,1,2,1,,500144226
123217642,1587214,2011000019081,"010010208023",36,2,1,1,0,,515053371
123217665,1580478,2011000019081,"010010205003",43,1,1,2,1,,500144593
123217666,1580478,2011000019081,"010010205003",36,2,1,1,0,,500145941
123217667,1580478,2011000019081,"010010205003",13,1,1,3,2,450087281,
123217668,1580478,2011000019081,"010010205003",5,1,1,4,2,450087283,
123217677,1587411,2011000019081,"010010208023",43,1,1,2,1,,500145946
123217680,1587411,2011000019081,"010010208023",5,1,1,4,2,450086996,
123217686,1584704,2011000019081,"010010208012",36,2,1,1,0,,500142451
123217687,1584704,2011000019081,"010010208012",13,1,1,3,2,450087282,
123217688,1584704,2011000019081,"010010208012",5,1,1,4,2,450087283,
123217689,1584442,2011000019081,"010010208012",43,1,1,2,1,,500144935
123217690,1584442,2011000019081,"010010208012",36,2,1,1,0,,500144049
123217691,1584442,2011000019081,"010010208012",13,1,1,3,2,450087282,
123217693,1585373,2011000019081,"010010208021",43,1,1,2,1,,500143915
123217701,1584506,2011000019081,"010010208012",43,1,1,2,1,,500132305
123217702,1584506,2011000019081,"010010208012",36,2,1,1,0,,500145964
123217703,1584506,2011000019081,"010010208012",13,1,1,3,2,450087282,
123217706,1578652,2011000019081,"010010205002",36,2,1,1,0,,500109247
123217707,1578652,2011000019081,"010010205002",13,1,1,3,2,450087281,
123217708,1578652,2011000019081,"010010205002",5,1,1,4,2,450087283,
123217709,1592624,2011000019081,"010010211003",43,1,1,2,1,,500145573
123217712,1592624,2011000019081,"010010211003",5,1,1,4,2,450076845,
123217741,1588533,2011000019081,"010010209001",43,1,1,2,1,,500138176
123217742,1588533,2011000019081,"010010209001",36,2,1,1,0,,500146816
123217743,1588533,2011000019081,"010010209001",13,1,1,3,2,450087282,
123219572,1573665,2011000022984,"010010202001",15,2,1,3,2,450087280,
123219573,1573665,2011000022984,"010010202001",43,1,1,2,1,,500144238
123219605,1578452,2011000022984,"010010205002",15,2,1,3,2,450087280,
123219606,1578452,2011000022984,"010010205002",43,1,1,2,1,,500143028
123219607,1578452,2011000022984,"010010205002",48,2,1,1,0,,500129294
123219612,1575698,2011000022984,"010010204001",43,1,1,2,1,,500139169
123219613,1575698,2011000022984,"010010204001",48,2,1,1,0,,500144814
123219620,1589767,2011000022984,"010010209003",15,2,1,3,2,450084530,
123219622,1589767,2011000022984,"010010209003",48,2,1,1,0,,500146095
123219626,1587508,2011000022984,"010010208024",15,2,1,3,2,450087280,
123219628,1587508,2011000022984,"010010208024",48,2,1,1,0,,500111205
123219636,1581200,2011000022984,"010010206001",43,1,1,2,1,,500140727
123219642,1575231,2011000022984,"010010203002",43,1,1,2,1,,500139849
123219647,1576332,2011000022984,"010010204002",15,2,1,3,2,450087280,
123219658,1580194,2011000022984,"010010205002",48,2,1,1,0,,500145048
123219662,1586753,2011000022984,"010010208022",15,2,1,3,2,450087280,
123219669,1586203,2011000022984,"010010208022",43,1,1,2,1,,500139392
123219670,1586203,2011000022984,"010010208022",48,2,1,1,0,,500139413
123219674,1584303,2011000022984,"010010208012",15,2,1,3,2,450087280,
123219689,1583872,2011000022984,"010010208011",15,2,1,3,2,450087280,
123219691,1583872,2011000022984,"010010208011",48,2,1,1,0,,500144108
123219704,1575577,2011000022984,"010010204001",15,2,1,3,2,450087280,
123219705,1575577,2011000022984,"010010204001",43,1,1,2,1,,500137333
123219706,1575577,2011000022984,"010010204001",48,2,1,1,0,,500139392
123219708,1578365,2011000022984,"010010205002",43,1,1,2,1,,500136389
123219725,1577146,2011000022984,"010010205001",15,2,1,3,2,450087280,
123219726,1577146,2011000022984,"010010205001",43,1,1,2,1,,500139392
123219740,1577599,2011000022984,"010010205001",15,2,1,3,2,450087280,
123219757,1581820,2011000022984,"010010206001",48,2,1,1,0,,500144267
123219758,1579582,2011000022984,"010010205002",15,2,1,3,2,450087280,
123219759,1579582,2011000022984,"010010205002",43,1,1,2,1,,500137307
123219769,1590570,2011000022984,"010010210001",48,2,1,1,0,,500144073
123219776,1584007,2011000022984,"010010208012",15,2,1,3,2,450087280,
123219791,1581276,2011000022984,"010010206001",15,2,1,3,2,450087280,
123219799,1589070,2011000022984,"010010209002",48,2,1,1,0,,500142495
123219804,1579456,2011000022984,"010010205002",43,1,1,2,1,,500144954
123221657,1589686,2011000025613,"010010209003",57,2,1,1,0,,500125912
123221667,1588702,2011000025613,"010010209001",57,2,1,1,0,,500111830
123227646,1587553,2011000034905,"010010208024",43,2,1,2,1,,500138438
123227658,1583699,2011000034905,"010010208011",43,2,1,2,1,,500148106
123227659,1583699,2011000034905,"010010208011",43,1,1,1,0,,500133400
